Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
1686425400000,1739.260000,1742.990000,1739.000000,1742.360000,1398.892600,1686426299999,2435618.781650,3216,856.381300,1491100.556132,0
1686426300000,1742.360000,1745.170000,1741.560000,1744.480000,1842.776400,1686427199999,3212390.956651,4087,1105.045800,1926241.333965,0
1686427200000,1744.480000,1744.780000,1740.010000,1740.630000,2320.402400,1686428099999,4041762.681275,4043,1293.178000,2252218.463208,0
1686428100000,1740.620000,1741.450000,1738.600000,1740.300000,2482.658200,1686428999999,4319115.820561,3157,1260.999000,2193618.187928,0
1686429000000,1740.290000,1747.740000,1738.590000,1745.420000,3878.088600,1686429899999,6764786.356538,5623,2252.729900,3929313.375331,0
1686429900000,1745.430000,1746.690000,1740.330000,1742.790000,1920.061700,1686430799999,3348255.533313,3483,861.925500,1502570.642669,0
1686430800000,1742.780000,1743.580000,1739.320000,1740.220000,1251.280800,1686431699999,2179055.185642,2936,627.163000,1092122.782879,0
1686431700000,1740.210000,1742.280000,1739.150000,1742.270000,1079.393900,1686432599999,1879374.085444,2555,678.160000,1180779.759812,0
1686432600000,1742.270000,1744.690000,1742.020000,1744.680000,1125.861800,1686433499999,1962522.475328,2936,644.424300,1123280.394295,0
1686433500000,1744.680000,1745.850000,1743.000000,1744.620000,1519.822700,1686434399999,2651291.591162,2820,947.447100,1652628.178635,0
1686434400000,1744.630000,1745.750000,1743.600000,1745.740000,1502.587800,1686435299999,2621675.377882,2876,702.888600,1226296.563889,0
1686435300000,1745.750000,1752.630000,1745.670000,1750.910000,2966.404300,1686436199999,5191091.446346,4702,1592.927100,2787080.903932,0
1686436200000,1750.920000,1757.580000,1750.910000,1756.740000,2626.928600,1686437099999,4610175.759795,4360,1150.928700,2019378.073928,0
1686437100000,1756.730000,1756.740000,1752.130000,1753.890000,1561.547600,1686437999999,2738589.164527,2931,785.413000,1377108.122375,0
1686438000000,1753.880000,1754.990000,1751.350000,1751.550000,1782.318600,1686438899999,3123456.582831,3129,677.583600,1187524.731208,0
1686438900000,1751.550000,1753.500000,1751.000000,1751.010000,942.563600,1686439799999,1651573.603030,2613,492.531300,863002.399668,0
1686439800000,1751.000000,1753.800000,1751.000000,1752.700000,905.445700,1686440699999,1586315.797352,2291,444.142700,778079.396996,0
1686440700000,1752.700000,1753.880000,1751.350000,1751.530000,1029.271000,1686441599999,1803607.975614,2255,547.251400,958873.012970,0
1686268800000,1845.650000,1846.870000,1844.500000,1846.540000,994.354500,1686269699999,1835297.882449,2684,447.902400,826678.104472,0
1686269700000,1846.530000,1846.540000,1844.190000,1845.060000,790.184400,1686270599999,1458152.872906,2063,299.206200,552106.871347,0
1686270600000,1845.060000,1846.410000,1843.490000,1844.380000,1123.800400,1686271499999,2073699.186189,2676,527.256400,972931.650788,0
1686271500000,1844.380000,1845.000000,1843.000000,1843.790000,1023.169800,1686272399999,1886510.711966,2092,296.095400,545892.183420,0
1686272400000,1843.800000,1844.730000,1842.500000,1844.230000,1284.753000,1686273299999,2368616.298259,2541,572.601900,1055661.888631,0
1686273300000,1844.230000,1845.940000,1843.370000,1844.330000,1294.055200,1686274199999,2386928.445610,2464,490.897600,905302.522125,0
1686274200000,1844.330000,1849.020000,1844.330000,1847.470000,2443.216600,1686275099999,4514426.484341,3473,1102.952700,2037386.224305,0
1686275100000,1847.470000,1847.590000,1842.800000,1842.810000,1343.345400,1686275999999,2478501.007988,2484,247.883500,457382.829935,0
1686276000000,1842.800000,1844.340000,1841.300000,1843.260000,2620.487700,1686276899999,4828648.679294,3926,1358.516000,2503121.092467,0
1686276900000,1843.270000,1843.440000,1827.000000,1835.640000,18057.150500,1686277799999,33102759.930028,16769,7368.115900,13506070.086841,0
1686277800000,1835.630000,1836.380000,1831.000000,1833.850000,3681.299400,1686278699999,6750142.765516,4900,1970.277400,3612708.456669,0
1686278700000,1833.850000,1836.000000,1832.180000,1835.750000,1975.833500,1686279599999,3623850.397961,4047,1064.260400,1952003.278662,0
1686279600000,1835.750000,1835.970000,1832.050000,1834.190000,2504.063700,1686280499999,4592759.034317,3627,904.241500,1658311.313127,0
1686280500000,1834.200000,1835.000000,1832.920000,1834.210000,1458.991800,1686281399999,2675882.877294,2942,824.380500,1511871.928255,0
1686281400000,1834.220000,1837.120000,1833.680000,1836.870000,1867.785500,1686282299999,3428425.538202,3407,934.565400,1715392.058868,0
1686282300000,1836.860000,1838.640000,1836.330000,1838.230000,1507.023400,1686283199999,2769809.632512,3241,799.168000,1468819.901925,0
1686283200000,1838.220000,1840.200000,1837.260000,1840.190000,1604.755700,1686284099999,2950665.487026,3296,782.662300,1439216.366144,0
1686284100000,1840.190000,1841.310000,1836.890000,1837.270000,1431.162100,1686284999999,2632445.879219,2923,497.437200,914952.244703,0
1686285000000,1837.260000,1837.270000,1836.440000,1836.440000,545.662900,1686285899999,1002277.347405,1643,304.108400,558588.598998,0
1686285900000,1836.450000,1838.990000,1836.440000,1838.070000,851.863800,1686286799999,1565606.166598,2059,519.480700,954642.486522,0
1686286800000,1838.060000,1838.620000,1837.810000,1838.420000,613.677500,1686287699999,1128081.865379,2065,346.944900,637778.997248,0
1686287700000,1838.430000,1838.790000,1837.000000,1837.500000,1371.934000,1686288599999,2521774.628736,2603,728.170200,1338506.781912,0
1686288600000,1837.500000,1838.140000,1837.160000,1837.680000,1282.583400,1686289499999,2356980.335440,2331,616.437600,1132817.795602,0
1686289500000,1837.670000,1839.730000,1837.670000,1839.450000,1144.866100,1686290399999,2105389.986407,2213,585.483900,1076644.864131,0
1686290400000,1839.450000,1839.450000,1837.450000,1837.600000,1143.293000,1686291299999,2101697.167153,2500,256.863100,472186.294813,0
1686291300000,1837.590000,1842.000000,1837.590000,1840.610000,1663.683600,1686292199999,3061139.753426,3199,884.869200,1627993.936188,0
1686292200000,1840.610000,1840.670000,1839.590000,1840.670000,1120.475500,1686293099999,2061730.181386,2343,567.142200,1043587.816726,0
1686293100000,1840.670000,1840.690000,1837.090000,1837.780000,1194.405500,1686293999999,2196160.485389,2590,301.997700,555170.157057,0
1686294000000,1837.790000,1837.790000,1835.320000,1835.330000,1895.019100,1686294899999,3480266.933715,4021,768.835700,1411973.034157,0
1686294900000,1835.330000,1835.330000,1832.230000,1834.760000,2537.385700,1686295799999,4654091.974103,5075,1222.932300,2243120.623106,0
1686295800000,1834.760000,1835.300000,1831.250000,1834.170000,3290.938300,1686296699999,6034069.700030,5944,1540.181500,2824103.730168,0
1686296700000,1834.160000,1836.370000,1834.160000,1836.370000,1869.948700,1686297599999,3431898.319437,4848,727.980500,1336059.479058,0
1686297600000,1836.370000,1836.560000,1834.520000,1835.850000,1892.936400,1686298499999,3474725.369860,3550,867.330500,1592050.221640,0
1686298500000,1835.850000,1840.530000,1835.750000,1840.520000,3578.238900,1686299399999,6579031.343455,4541,1901.393300,3495569.646901,0
1686299400000,1840.520000,1840.720000,1838.710000,1838.800000,1449.839900,1686300299999,2667207.832897,2927,595.814500,1096077.466400,0
1686300300000,1838.810000,1842.980000,1838.800000,1842.410000,2197.738900,1686301199999,4046404.712486,4306,1154.351800,2125270.357763,0
1686301200000,1842.400000,1843.220000,1841.500000,1842.710000,1166.001500,1686302099999,2148112.426015,3080,548.143100,1009859.893098,0
1686302100000,1842.700000,1843.070000,1841.170000,1841.680000,1008.925900,1686302999999,1858326.382858,3215,289.991700,534097.876246,0
1686303000000,1841.670000,1845.350000,1841.670000,1844.400000,2095.823100,1686303899999,3864335.857650,4550,1013.159500,1867867.854327,0
1686303900000,1844.400000,1847.420000,1843.550000,1844.270000,2802.980900,1686304799999,5171479.972979,4019,1501.955400,2770980.075684,0
1686304800000,1844.270000,1845.260000,1842.800000,1842.980000,2256.133400,1686305699999,4160309.410835,3656,566.243700,1044232.296508,0
1686305700000,1842.970000,1844.370000,1842.590000,1842.590000,1200.363700,1686306599999,2212986.693184,3021,491.839800,906738.065987,0
1686306600000,1842.590000,1844.500000,1842.500000,1843.910000,1037.767000,1686307499999,1913347.756431,2646,528.290600,974009.962704,0
1686307500000,1843.910000,1845.660000,1843.530000,1844.080000,1705.006900,1686308399999,3144589.876554,3304,1020.508900,1882120.912038,0
1686308400000,1844.080000,1844.240000,1842.440000,1842.660000,2358.761600,1686309299999,4348145.439254,3535,897.373300,1654147.347096,0
1686309300000,1842.650000,1842.830000,1841.930000,1842.300000,824.812300,1686310199999,1519594.410985,2985,275.958600,508408.045098,0
1686310200000,1842.290000,1842.300000,1840.110000,1841.010000,1170.036300,1686311099999,2153989.747125,3317,483.110400,889347.124367,0
1686311100000,1841.020000,1845.020000,1841.010000,1843.790000,2482.873300,1686311999999,4578142.470875,3924,1317.133500,2428395.317628,0
1686312000000,1843.790000,1846.340000,1843.790000,1845.160000,1750.979000,1686312899999,3231281.390599,3441,697.405300,1286910.999246,0
1686312900000,1845.150000,1847.110000,1844.800000,1846.140000,1660.025600,1686313799999,3064195.821292,3807,776.219200,1432730.885177,0
1686313800000,1846.150000,1848.760000,1845.750000,1847.590000,3269.245000,1686314699999,6039329.502249,4890,1620.747400,2993884.450714,0
1686314700000,1847.600000,1854.410000,1846.000000,1851.830000,6549.767400,1686315599999,12116658.051877,8186,3624.498800,6704507.298648,0
1686315600000,1851.840000,1854.350000,1851.390000,1851.660000,4799.718600,1686316499999,8892614.410743,5859,1961.869500,3634544.510511,0
1686316500000,1851.660000,1855.000000,1851.010000,1851.020000,4130.080100,1686317399999,7654046.834871,5464,2195.122900,4067956.271804,0
1686317400000,1851.020000,1852.000000,1848.240000,1848.300000,2681.978000,1686318299999,4961359.053023,5521,1174.224000,2171837.018794,0
1686318300000,1848.290000,1849.640000,1847.400000,1847.400000,1784.616100,1686319199999,3298749.960148,4181,899.945300,1663458.486018,0
1686319200000,1847.400000,1850.290000,1846.630000,1849.280000,2298.510000,1686320099999,4248246.836819,4595,1086.041800,2007045.124312,0
1686320100000,1849.270000,1851.830000,1849.270000,1849.780000,2187.570700,1686320999999,4048790.747414,3994,898.631500,1663252.191165,0
1686321000000,1849.790000,1850.350000,1844.020000,1845.640000,2935.291900,1686321899999,5420097.076011,5379,1359.135300,2509272.858580,0
1686321900000,1845.640000,1846.800000,1842.500000,1844.680000,3568.603500,1686322799999,6581034.779901,5712,2116.135900,3902230.207716,0
1686322800000,1844.680000,1848.000000,1844.680000,1847.630000,1237.782500,1686323699999,2285519.452095,3459,591.868500,1092754.662627,0
1686323700000,1847.640000,1852.030000,1847.260000,1847.700000,4568.693900,1686324599999,8449851.653378,5909,2368.249300,4379766.262994,0
1686324600000,1847.700000,1848.950000,1847.170000,1848.360000,1472.268200,1686325499999,2721015.454440,3857,605.072000,1118208.920833,0
1686325500000,1848.360000,1848.370000,1839.750000,1841.710000,4801.286000,1686326399999,8849246.127668,7804,1904.546900,3510078.553841,0
1686326400000,1841.710000,1842.740000,1839.010000,1842.720000,2568.426600,1686327299999,4727970.360005,4684,1127.276200,2075334.338000,0
1686327300000,1842.720000,1843.170000,1840.200000,1841.980000,1268.387800,1686328199999,2336466.674292,2960,570.852500,1051461.473299,0
1686328200000,1841.980000,1843.450000,1839.570000,1840.250000,1421.918900,1686329099999,2618197.455258,2887,703.550200,1295333.714809,0
1686329100000,1840.260000,1841.290000,1838.480000,1840.510000,1938.109400,1686329999999,3565890.673829,3117,1328.663100,2444684.694711,0
1686330000000,1840.510000,1840.510000,1837.170000,1838.470000,2381.783900,1686330899999,4380379.427853,4126,1489.087200,2738737.844160,0
1686330900000,1838.470000,1842.320000,1838.460000,1841.260000,1315.247700,1686331799999,2421235.393491,2825,630.190500,1159978.143625,0
1686331800000,1841.270000,1842.540000,1840.550000,1842.540000,963.885300,1686332699999,1775382.751716,2185,325.880000,600227.315714,0
1686332700000,1842.540000,1842.600000,1839.670000,1841.470000,1516.716400,1686333599999,2792348.367373,2631,590.767400,1087337.221823,0
1686333600000,1841.470000,1842.600000,1840.000000,1840.010000,755.554600,1686334499999,1391438.932449,2299,296.752900,546480.669085,0
1686334500000,1840.000000,1842.060000,1838.500000,1841.160000,1246.344400,1686335399999,2293749.871971,2945,632.772700,1164456.574193,0
1686335400000,1841.160000,1841.670000,1837.920000,1839.880000,1823.104300,1686336299999,3353580.604764,2973,972.561600,1788797.799438,0
1686336300000,1839.870000,1839.880000,1836.270000,1838.060000,1823.058700,1686337199999,3350745.076422,3460,928.216000,1705856.330808,0
1686337200000,1838.070000,1840.350000,1833.450000,1835.620000,3036.814000,1686338099999,5577398.055303,5419,1582.517300,2906632.834866,0
1686338100000,1835.620000,1835.970000,1830.500000,1832.140000,3570.380200,1686338999999,6546079.075900,6221,1781.476800,3266634.586907,0
1686339000000,1832.140000,1834.830000,1831.040000,1833.320000,2478.546200,1686339899999,4543706.609041,4278,1363.456800,2499488.533754,0
1686339900000,1833.330000,1833.750000,1830.370000,1830.860000,2260.083100,1686340799999,4139529.782813,4449,710.847900,1301925.062523,0
1686340800000,1830.860000,1833.150000,1828.030000,1832.810000,3019.556900,1686341699999,5527226.097861,5630,1354.807900,2479788.255061,0
1686341700000,1832.810000,1835.370000,1831.840000,1835.220000,1913.957800,1686342599999,3510201.454029,4007,1060.643100,1945418.870759,0
1686342600000,1835.220000,1836.050000,1834.150000,1835.150000,1204.587400,1686343499999,2210344.358906,3262,544.196300,998499.040883,0
1686343500000,1835.140000,1837.110000,1834.280000,1837.100000,1197.805400,1686344399999,2198936.426574,3278,476.187000,874277.692276,0
1686344400000,1837.100000,1837.780000,1836.800000,1837.460000,848.602300,1686345299999,1559129.941211,2149,339.594400,623903.612918,0
1686345300000,1837.460000,1837.470000,1835.300000,1835.300000,1054.366500,1686346199999,1936150.021489,2573,371.163500,681568.135868,0
1686346200000,1835.300000,1839.830000,1834.170000,1838.970000,3771.023300,1686347099999,6921839.290539,4489,2631.480000,4829952.139442,0
1686347100000,1838.960000,1838.970000,1836.860000,1836.870000,744.943800,1686347999999,1368926.816734,2228,179.632900,330110.615251,0
1686348000000,1836.860000,1837.480000,1836.220000,1836.800000,1844.888900,1686348899999,3388530.850986,2707,1007.416300,1850335.362647,0
1686348900000,1836.810000,1837.000000,1835.170000,1835.330000,1042.398800,1686349799999,1913699.506748,2411,307.208800,563975.009950,0
1686349800000,1835.330000,1836.770000,1835.250000,1836.150000,839.570500,1686350699999,1541498.780184,2105,382.303800,701901.470295,0
1686350700000,1836.150000,1838.490000,1836.150000,1838.480000,827.192400,1686351599999,1519879.847332,2170,489.373500,899115.866087,0
1686351600000,1838.480000,1838.620000,1837.220000,1838.080000,666.482400,1686352499999,1224904.446800,2066,267.650700,491913.294897,0
1686352500000,1838.080000,1838.350000,1836.310000,1836.600000,828.517500,1686353399999,1521971.337013,2156,371.559700,682480.576848,0
1686353400000,1836.590000,1838.020000,1836.500000,1837.840000,671.935200,1686354299999,1234419.941930,1807,248.873100,457195.001730,0
1686354300000,1837.840000,1841.150000,1837.830000,1840.370000,1024.308400,1686355199999,1884566.700419,2503,582.167400,1070997.468852,0
1686182400000,1832.120000,1836.130000,1831.000000,1831.710000,2686.158100,1686183299999,4923925.085469,5421,1294.998300,2373930.359493,0
1686183300000,1831.720000,1835.160000,1831.100000,1834.320000,2070.202400,1686184199999,3795338.108569,4576,1082.001900,1983637.059163,0
1686184200000,1834.330000,1838.290000,1834.010000,1834.880000,2031.542400,1686185099999,3729406.876472,4945,1082.128200,1986415.218541,0
1686185100000,1834.870000,1836.500000,1834.190000,1835.520000,1639.385800,1686185999999,3008374.474273,4412,795.270300,1459335.375063,0
1686186000000,1835.520000,1839.710000,1835.280000,1839.330000,2040.426400,1686186899999,3749093.897759,3702,1066.851700,1960211.172176,0
1686186900000,1839.320000,1839.920000,1838.040000,1838.580000,1633.436600,1686187799999,3003575.201332,2702,887.923200,1632726.467457,0
1686187800000,1838.580000,1839.850000,1836.660000,1839.040000,1563.504300,1686188699999,2874282.961849,2922,713.502300,1311754.011604,0
1686188700000,1839.040000,1839.590000,1837.310000,1838.490000,857.659700,1686189599999,1576561.278163,2252,436.437700,802255.658116,0
1686189600000,1838.490000,1839.250000,1837.800000,1838.500000,1254.876700,1686190499999,2307077.700125,2583,756.535000,1390862.186468,0
1686190500000,1838.490000,1841.450000,1838.040000,1841.450000,1218.601000,1686191399999,2242307.523915,3050,720.372100,1325475.819222,0
1686191400000,1841.440000,1841.450000,1839.040000,1839.440000,1483.812600,1686192299999,2730062.675230,2256,423.564700,779346.650079,0
1686192300000,1839.430000,1839.440000,1837.050000,1837.500000,1089.459200,1686193199999,2002152.104489,2285,436.756500,802588.740903,0
1686193200000,1837.500000,1837.510000,1832.530000,1833.830000,2981.281100,1686194099999,5470290.557612,4206,1114.563400,2044211.495381,0
1686194100000,1833.830000,1835.000000,1828.310000,1830.110000,1981.605400,1686194999999,3630473.822172,4363,731.293500,1339915.158284,0
1686195000000,1830.110000,1833.660000,1828.900000,1833.650000,2234.242200,1686195899999,4091675.496935,5089,1043.012100,1910203.692479,0
1686195900000,1833.660000,1835.250000,1833.030000,1834.960000,1421.612500,1686196799999,2607610.589990,3162,646.541900,1185888.393694,0
1686196800000,1834.970000,1839.330000,1834.640000,1838.920000,2331.469200,1686197699999,4282924.282148,3956,1240.996300,2279699.367051,0
1686197700000,1838.930000,1838.940000,1836.710000,1837.070000,1288.889300,1686198599999,2368840.548577,2684,387.420700,711989.183848,0
1686198600000,1837.060000,1838.890000,1836.490000,1836.500000,1055.681300,1686199499999,1939868.951361,2711,492.975400,905939.143225,0
1686199500000,1836.500000,1839.110000,1836.490000,1838.580000,810.947300,1686200399999,1490542.239602,2367,493.534100,907065.798968,0
1686200400000,1838.580000,1841.030000,1838.580000,1840.280000,1333.812600,1686201299999,2453698.658269,3123,637.664600,1173127.557547,0
1686201300000,1840.280000,1841.060000,1838.830000,1839.530000,1175.879200,1686202199999,2163156.409393,2633,506.245600,931263.793818,0
1686202200000,1839.520000,1839.700000,1837.740000,1838.210000,1049.530400,1686203099999,1929465.520705,2246,377.604400,694154.275454,0
1686203100000,1838.210000,1838.220000,1836.430000,1836.830000,1285.806200,1686203999999,2362095.869543,2633,592.350300,1088159.066937,0
1686204000000,1836.830000,1836.960000,1833.000000,1834.100000,4806.852500,1686204899999,8821988.695989,4428,1323.724000,2428472.240374,0
1686204900000,1834.110000,1837.990000,1834.100000,1836.410000,1293.632500,1686205799999,2375500.922872,3931,710.577900,1304670.183769,0
1686205800000,1836.420000,1846.050000,1836.410000,1843.210000,3560.632200,1686206699999,6558306.252191,6857,2208.462000,4068344.548838,0
1686206700000,1843.210000,1843.450000,1838.860000,1840.170000,1727.017300,1686207599999,3178093.633886,4805,693.650700,1276416.962692,0
1686207600000,1840.170000,1841.420000,1839.310000,1841.120000,962.548300,1686208499999,1771546.178853,3933,620.282500,1141639.911790,0
1686208500000,1841.120000,1846.000000,1839.260000,1844.210000,2888.259900,1686209399999,5321591.834628,5094,1729.457700,3186369.581856,0
1686209400000,1844.200000,1845.190000,1841.890000,1843.160000,2048.033900,1686210299999,3774808.930885,4131,820.252100,1511888.666925,0
1686210300000,1843.170000,1843.200000,1841.220000,1842.000000,916.991600,1686211199999,1689038.918013,3386,632.672400,1165279.627095,0
1686211200000,1842.000000,1842.400000,1840.710000,1840.910000,1807.527000,1686212099999,3328534.487112,2983,697.776800,1284928.629842,0
1686212100000,1840.910000,1842.110000,1840.700000,1841.690000,1390.020900,1686212999999,2559452.267667,2514,682.183400,1256072.415646,0
1686213000000,1841.700000,1842.900000,1840.700000,1842.890000,815.742200,1686213899999,1502374.343221,2442,373.056400,687076.342610,0
1686213900000,1842.890000,1842.900000,1840.650000,1840.950000,1734.158800,1686214799999,3193553.170739,3175,496.284600,913822.205773,0
1686214800000,1840.950000,1841.440000,1838.280000,1838.650000,1765.134600,1686215699999,3247751.005323,3380,595.103100,1095015.111181,0
1686215700000,1838.660000,1840.220000,1838.650000,1839.930000,1514.420800,1686216599999,2785740.902685,3044,731.661200,1345849.535265,0
1686216600000,1839.930000,1840.530000,1838.500000,1840.520000,985.108400,1686217499999,1812305.150117,2980,483.306200,889110.306273,0
1686217500000,1840.520000,1840.630000,1838.290000,1839.390000,1081.816600,1686218399999,1989811.378937,2986,385.655600,709320.103017,0
1686218400000,1839.380000,1840.140000,1838.860000,1839.400000,773.446000,1686219299999,1422738.546529,3036,387.664700,713097.139874,0
1686219300000,1839.400000,1840.500000,1838.190000,1839.260000,968.857600,1686220199999,1782093.368793,2873,544.136300,1000841.518743,0
1686220200000,1839.250000,1844.440000,1839.200000,1844.440000,1046.231300,1686221099999,1926083.660630,3149,655.937300,1207428.697580,0
1686221100000,1844.430000,1844.850000,1841.950000,1844.770000,2619.790700,1686221999999,4828949.165044,3838,1434.474800,2643733.673508,0
1686222000000,1844.760000,1848.990000,1843.600000,1844.870000,3921.840800,1686222899999,7237877.399205,5363,1500.787000,2770031.977481,0
1686222900000,1844.860000,1846.220000,1843.650000,1843.660000,2104.549500,1686223799999,3882714.626164,3298,719.921800,1328477.051602,0
1686223800000,1843.650000,1845.580000,1842.860000,1844.450000,1767.824500,1686224699999,3260442.666718,3433,1005.813000,1855152.941775,0
1686224700000,1844.450000,1845.060000,1843.390000,1843.800000,778.173100,1686225599999,1435147.610421,2881,299.714900,552753.372727,0
1686225600000,1843.790000,1845.000000,1843.570000,1844.380000,2024.029600,1686226499999,3732925.811640,3116,1061.927000,1958483.196027,0
1686226500000,1844.370000,1844.380000,1840.920000,1841.260000,2284.820000,1686227399999,4209236.270647,4130,1076.249100,1982683.097846,0
1686227400000,1841.250000,1856.280000,1840.980000,1848.520000,9895.736000,1686228299999,18288249.897252,11099,5064.658800,9359186.025317,0
1686228300000,1848.520000,1852.670000,1845.810000,1845.820000,4660.871300,1686229199999,8625792.519769,6780,1699.977300,3145999.687394,0
1686229200000,1845.820000,1847.530000,1837.860000,1842.670000,6705.483000,1686230099999,12353168.204204,8474,2893.184900,5328942.411444,0
1686230100000,1842.680000,1844.150000,1839.900000,1843.640000,1781.018900,1686230999999,3281013.637948,4023,980.233900,1805814.483832,0
1686231000000,1843.640000,1850.400000,1841.210000,1848.480000,5000.413100,1686231899999,9233628.159019,8453,2597.597800,4796929.558979,0
1686231900000,1848.480000,1848.490000,1843.020000,1846.560000,1926.258300,1686232799999,3555148.085937,4760,896.259900,1653922.962289,0
1686232800000,1846.560000,1848.490000,1844.000000,1848.490000,2433.713200,1686233699999,4491842.717234,4126,1420.458100,2621558.268658,0
1686233700000,1848.490000,1853.700000,1847.830000,1851.350000,4694.333600,1686234599999,8687992.829403,5836,2508.182800,4641817.638137,0
1686234600000,1851.350000,1861.280000,1851.340000,1854.940000,9257.128300,1686235499999,17190792.346167,12313,5060.240900,9395558.329625,0
1686235500000,1854.930000,1859.460000,1853.570000,1857.360000,3475.443300,1686236399999,6452204.886090,4837,1881.834900,3493783.303521,0
1686236400000,1857.350000,1858.310000,1853.470000,1854.040000,2152.961600,1686237299999,3995240.931940,4316,977.124100,1813500.862761,0
1686237300000,1854.050000,1856.760000,1853.670000,1855.130000,1882.580700,1686238199999,3491768.899680,3474,966.831900,1793332.125884,0
1686238200000,1855.120000,1858.730000,1854.250000,1857.930000,2088.722000,1686239099999,3875781.706867,4930,1109.052200,2057748.911394,0
1686239100000,1857.930000,1861.160000,1855.620000,1855.660000,2805.701700,1686239999999,5213117.815703,5660,1246.451600,2316034.650717,0
1686240000000,1855.670000,1856.240000,1853.140000,1853.500000,1742.354600,1686240899999,3231528.067497,3239,751.293900,1393501.066969,0
1686240900000,1853.500000,1854.410000,1850.500000,1851.430000,1367.553900,1686241799999,2533526.605872,3177,509.368100,943527.913319,0
1686241800000,1851.440000,1851.440000,1845.650000,1846.580000,3171.427100,1686242699999,5862165.968874,5063,1019.563600,1884566.312940,0
1686242700000,1846.580000,1847.990000,1841.350000,1845.740000,5292.346400,1686243599999,9762575.778074,6244,2201.075200,4059488.424267,0
1686243600000,1845.750000,1846.600000,1842.630000,1845.840000,2472.345600,1686244499999,4562540.311577,3809,1085.733900,2003515.750746,0
1686244500000,1845.840000,1846.840000,1844.370000,1845.900000,1251.776300,1686245399999,2310493.875660,2611,441.594000,815053.019723,0
1686245400000,1845.900000,1845.900000,1841.860000,1843.750000,1158.370300,1686246299999,2135761.612451,2715,437.329500,806241.289665,0
1686246300000,1843.750000,1845.320000,1842.750000,1843.700000,1347.956100,1686247199999,2485623.744457,2583,815.010800,1502812.254672,0
1686247200000,1843.710000,1843.910000,1842.150000,1843.210000,1106.100400,1686248099999,2038566.163003,2287,611.696400,1127356.187036,0
1686248100000,1843.200000,1844.820000,1842.530000,1844.580000,734.593200,1686248999999,1354429.194773,2160,465.946800,859188.485531,0
1686249000000,1844.580000,1849.600000,1844.320000,1849.200000,1127.945800,1686249899999,2082555.871768,3118,628.535500,1160421.964528,0
1686249900000,1849.200000,1849.210000,1845.280000,1846.230000,1170.543500,1686250799999,2161639.672631,2292,335.705100,619815.019224,0
1686250800000,1846.220000,1846.850000,1844.690000,1845.880000,1490.675500,1686251699999,2751703.554294,2547,876.544400,1618049.078256,0
1686251700000,1845.880000,1847.430000,1845.740000,1846.160000,896.560800,1686252599999,1655739.698207,2021,489.913300,904752.959009,0
1686252600000,1846.170000,1847.380000,1846.160000,1846.290000,603.366900,1686253499999,1114384.685234,1869,319.888900,590818.981199,0
1686253500000,1846.290000,1847.980000,1845.640000,1847.730000,993.321400,1686254399999,1834139.111213,1858,405.370700,748527.389018,0
1686254400000,1847.730000,1847.860000,1846.580000,1847.380000,721.142800,1686255299999,1332131.799999,1970,329.261400,608215.837647,0
1686255300000,1847.370000,1851.500000,1847.200000,1850.030000,1761.636900,1686256199999,3258907.624645,2973,958.164900,1772105.928512,0
1686256200000,1850.020000,1853.260000,1850.010000,1850.770000,1827.477500,1686257099999,3383717.359997,2959,769.052500,1423755.315056,0
1686257100000,1850.780000,1853.370000,1850.160000,1852.720000,1258.950900,1686257999999,2331271.312591,2351,584.420700,1082146.875077,0
1686258000000,1852.710000,1854.000000,1851.620000,1852.790000,1275.304500,1686258899999,2362642.304481,2306,511.838800,948117.843087,0
1686258900000,1852.780000,1852.790000,1850.170000,1851.030000,995.252400,1686259799999,1842452.025994,2009,287.185200,531576.510293,0
1686259800000,1851.030000,1851.920000,1849.910000,1851.910000,997.824600,1686260699999,1846637.792595,2375,595.968300,1102886.249540,0
1686260700000,1851.920000,1851.920000,1850.310000,1851.830000,616.111200,1686261599999,1140469.142598,1740,449.243000,831544.486904,0
1686261600000,1851.830000,1852.690000,1850.500000,1851.940000,1767.492900,1686262499999,3272875.541804,2421,1118.732000,2071460.302106,0
1686262500000,1851.950000,1852.360000,1851.080000,1851.290000,1066.371700,1686263399999,1974747.253709,1886,219.817100,407063.006894,0
1686263400000,1851.290000,1852.000000,1850.330000,1850.460000,1134.525400,1686264299999,2100206.520248,2227,484.719500,897293.814789,0
1686264300000,1850.470000,1850.710000,1847.090000,1849.470000,1617.241200,1686265199999,2990227.014368,2625,535.464500,989908.023643,0
1686265200000,1849.460000,1849.710000,1848.620000,1848.940000,1038.514100,1686266099999,1920487.184250,2079,799.073500,1477701.999922,0
1686266100000,1848.930000,1849.580000,1846.240000,1848.350000,945.202000,1686266999999,1746868.969082,2078,443.884700,820432.675410,0
1686267000000,1848.350000,1848.360000,1846.240000,1846.530000,797.146900,1686267899999,1472356.369162,2003,378.394600,698881.402406,0
1686267900000,1846.520000,1847.000000,1844.920000,1845.640000,655.405000,1686268799999,1209862.303798,1849,224.974000,415289.046087,0
1686096000000,1884.650000,1889.000000,1881.860000,1884.900000,9810.568500,1686096899999,18491075.666397,8081,6131.088400,11557687.358787,0
